machine_id,date,operating_hours_cumulative,daily_runtime_hours,temperature_C,vibration_mm_s,pressure_psi,rpm,current_A,failure_within_7_days,failure_event
1,2023-11-22,3568.3,9.56,63.81,2.992,101.85,1504.0,10.89,0,0
1,2023-11-23,3581.9,13.58,63.11,3.004,102.35,1513.5,11.19,0,0
1,2023-11-24,3588.0,6.14,63.27,2.825,102.42,1506.9,10.83,0,0
1,2023-11-25,3595.2,7.16,63.28,2.876,101.66,1508.0,10.68,0,0
1,2023-11-26,3601.6,6.46,62.8,2.847,101.82,1520.2,10.83,0,0
1,2023-11-27,3608.1,6.41,64.06,2.964,101.09,1507.4,10.79,0,0
1,2023-11-28,3622.6,14.55,63.12,3.047,101.89,1502.1,10.9,0,0
1,2023-11-29,3635.6,13.04,63.94,3.006,103.0,1503.2,10.15,0,0
1,2023-11-30,3646.4,10.74,63.59,3.189,102.18,1527.3,10.72,0,0
1,2023-12-01,3653.4,6.98,63.7,2.818,103.33,1508.4,10.76,0,0
1,2023-12-02,3664.3,10.92,64.3,2.968,102.13,1499.0,10.6,0,0
1,2023-12-03,3675.0,10.73,63.2,2.758,100.89,1495.7,10.86,0,0
1,2023-12-04,3682.7,7.73,64.38,2.812,102.92,1504.9,11.2,0,0
1,2023-12-05,3693.1,10.34,66.42,3.335,100.96,1503.9,10.84,0,0
1,2023-12-06,3703.1,9.99,66.3,3.27,100.72,1508.6,11.19,0,0
1,2023-12-07,3715.2,12.16,66.28,3.413,101.5,1503.4,11.64,0,0
1,2023-12-08,3727.6,12.35,67.56,3.408,98.42,1492.1,11.39,0,0
1,2023-12-09,3734.0,6.45,69.03,3.8,99.06,1484.0,11.25,0,0
1,2023-12-10,3743.8,9.75,69.79,4.085,98.17,1486.0,11.88,0,0
1,2023-12-11,3756.0,12.26,70.5,4.107,98.22,1464.8,11.21,0,0
1,2023-12-12,3767.1,11.03,72.75,4.465,97.69,1490.2,11.36,0,0
1,2023-12-13,3781.6,14.56,73.49,4.889,96.42,1475.2,12.33,0,0
1,2023-12-14,3794.2,12.59,75.0,4.787,95.11,1472.4,11.7,0,0
1,2023-12-15,3801.8,7.63,77.11,4.946,95.26,1452.5,12.19,0,0
1,2023-12-16,3808.6,6.71,76.79,5.113,95.43,1466.9,12.65,0,0
1,2023-12-17,3821.0,12.42,76.95,5.305,93.38,1448.5,12.73,1,0
1,2023-12-18,3827.2,6.27,78.84,5.75,,1440.1,13.08,1,0
1,2023-12-19,3839.1,11.86,81.12,5.872,92.43,1443.0,13.63,1,0
1,2023-12-20,3854.5,15.4,82.13,6.202,91.39,1438.4,13.55,1,0
1,2023-12-21,3866.3,11.75,83.08,6.556,89.33,1425.8,13.4,1,0
1,2023-12-22,3876.1,9.88,83.04,6.172,90.22,1422.8,14.24,1,0
1,2023-12-23,3888.6,12.43,85.53,6.698,87.95,1417.8,13.58,1,0
1,2023-12-24,3899.2,10.58,86.86,6.668,88.99,1413.4,14.26,0,1
1,2023-12-25,3910.6,11.46,63.05,3.069,101.52,1506.8,10.16,0,0
1,2023-12-26,3926.0,15.41,63.7,2.91,102.36,1498.8,10.7,0,0
1,2023-12-27,3935.9,9.86,65.77,2.955,102.71,1504.3,10.53,0,0
1,2023-12-28,3951.5,15.61,63.01,2.758,104.77,1518.2,10.95,0,0
1,2023-12-29,3966.6,15.05,,,103.06,1516.5,10.84,0,0
1,2023-12-30,3974.5,7.96,65.13,2.964,103.68,1501.5,10.45,0,0
1,2023-12-31,3981.2,6.69,64.88,3.154,104.19,1517.5,10.39,0,0
1,2024-01-01,3988.2,7.01,63.29,2.832,102.81,1494.1,10.53,0,0
1,2024-01-02,3994.4,6.18,63.63,2.868,102.61,1529.3,11.19,0,0
1,2024-01-03,4001.3,6.94,,3.092,101.25,1520.3,11.11,0,0
1,2024-01-04,4014.2,12.83,63.83,2.822,102.2,1505.4,10.33,0,0
1,2024-01-05,4020.9,6.71,,3.122,101.6,1512.9,10.86,0,0
1,2024-01-06,4030.1,9.19,63.2,2.949,101.92,1498.7,10.1,0,0
1,2024-01-07,4044.5,14.45,64.62,2.996,104.19,1510.3,10.49,0,0
1,2024-01-08,4050.8,6.23,64.21,3.006,102.43,1508.4,10.35,0,0
1,2024-01-09,4064.9,14.14,64.32,,101.44,1503.2,10.94,0,0
1,2024-01-10,4073.7,8.82,63.26,3.009,103.69,1506.1,10.24,0,0
1,2024-01-11,4080.9,7.18,63.39,2.835,103.28,1505.3,10.75,0,0
1,2024-01-12,4093.9,12.97,61.9,2.875,103.33,1500.8,10.62,0,0
1,2024-01-13,4106.2,12.29,63.18,3.035,100.31,1503.0,10.57,0,0
1,2024-01-14,4120.9,14.77,64.91,2.995,104.27,1498.3,11.13,0,0
1,2024-01-15,4134.3,13.35,62.82,2.939,101.76,1516.7,11.15,0,0
1,2024-01-16,4148.3,14.03,62.97,2.762,103.1,1502.4,10.58,0,0
1,2024-01-17,4157.1,8.82,64.39,2.799,104.84,1500.1,10.52,0,0
1,2024-01-18,4164.9,7.77,64.15,2.992,104.48,1516.6,10.17,0,0
1,2024-01-19,4178.4,13.51,64.44,3.061,101.34,1512.8,10.62,0,0
1,2024-01-20,4192.5,14.07,62.58,2.784,100.88,1516.3,11.21,0,0
1,2024-01-21,4208.4,15.91,66.31,2.825,103.75,1517.2,10.59,0,0
1,2024-01-22,4218.5,10.13,62.53,2.971,102.46,1525.4,10.84,0,0
1,2024-01-23,4228.2,9.72,63.9,2.968,101.82,1508.6,10.2,0,0
1,2024-01-24,4242.0,13.76,63.59,2.707,102.94,1498.2,10.49,0,0
1,2024-01-25,4251.4,9.41,62.56,2.975,102.16,1512.0,10.76,0,0
1,2024-01-26,4266.7,15.31,63.38,2.861,103.02,1504.5,10.66,0,0
1,2024-01-27,4281.3,14.58,63.77,3.197,102.39,1502.2,10.87,0,0
1,2024-01-28,4291.6,10.29,63.1,2.988,103.04,1510.7,10.44,0,0
1,2024-01-29,4305.1,13.51,64.68,3.014,101.43,1516.8,10.1,0,0
1,2024-01-30,4318.6,13.55,63.58,3.018,103.74,1503.2,10.96,0,0
1,2024-01-31,4325.7,7.03,62.4,2.769,103.02,1520.1,10.34,0,0
1,2024-02-01,4340.7,15.03,62.32,3.242,102.97,1501.9,10.78,0,0
1,2024-02-02,4351.8,11.05,64.35,2.707,101.2,1507.9,10.76,0,0
1,2024-02-03,4366.0,14.26,62.26,3.07,104.02,1513.0,10.12,0,0
1,2024-02-04,4375.2,9.2,64.06,3.044,102.31,1506.8,10.94,0,0
1,2024-02-05,4390.2,14.96,64.19,2.879,103.05,1495.7,10.45,0,0
1,2024-02-06,4400.1,9.89,62.75,3.051,102.0,1517.3,10.64,0,0
1,2024-02-07,4406.2,6.11,,2.903,102.58,1504.9,10.52,0,0
1,2024-02-08,4421.2,15.05,62.03,2.849,102.62,1515.8,11.11,0,0
1,2024-02-09,4428.1,6.91,64.04,3.021,99.5,1499.8,11.03,0,0
1,2024-02-10,4437.3,9.19,63.7,2.8,102.9,1501.1,10.08,0,0
1,2024-02-11,4452.8,15.5,63.63,2.917,104.29,1516.8,11.3,0,0
1,2024-02-12,4468.3,15.51,62.57,2.862,102.86,1512.6,10.42,0,0
1,2024-02-13,4480.1,11.73,62.81,2.9,101.36,1506.4,11.25,0,0
1,2024-02-14,4492.4,12.32,65.36,3.016,102.97,1512.7,10.55,0,0
1,2024-02-15,4502.9,10.48,64.96,2.862,103.38,1502.2,10.52,0,0
1,2024-02-16,4511.8,8.93,64.49,2.922,102.83,1510.7,10.55,0,0
1,2024-02-17,4521.1,9.29,64.69,2.875,102.25,1510.9,10.5,0,0
1,2024-02-18,4533.8,12.73,64.59,3.167,102.08,1506.9,11.38,0,0
1,2024-02-19,4547.3,13.52,63.42,3.002,102.07,1503.2,10.6,0,0
1,2024-02-20,4561.3,13.92,63.79,2.984,103.02,1510.4,10.53,0,0
1,2024-02-21,4575.2,13.9,62.27,3.053,100.91,1509.4,10.65,0,0
1,2024-02-22,4582.1,6.91,63.66,2.862,101.95,1506.1,10.33,0,0
1,2024-02-23,4593.0,10.94,64.93,3.08,103.92,1501.6,11.1,0,0
1,2024-02-24,4599.6,6.58,63.08,3.003,103.95,1510.0,10.18,0,0
1,2024-02-25,4611.1,11.5,64.77,2.717,100.84,1506.2,10.44,0,0
1,2024-02-26,4621.5,10.42,63.84,2.737,101.19,1501.6,10.91,0,0
1,2024-02-27,4636.4,14.88,62.36,2.865,102.05,1510.2,10.64,0,0
1,2024-02-28,4645.9,9.51,62.64,2.753,103.21,1522.7,10.79,0,0
1,2024-02-29,4653.1,7.17,64.66,2.915,100.49,1506.9,11.08,0,0
1,2024-03-01,4660.5,7.43,64.3,2.799,102.27,1521.8,10.93,0,0
1,2024-03-02,4674.1,13.62,63.85,2.936,101.85,1526.8,10.67,0,0
1,2024-03-03,4686.3,12.18,63.47,3.162,103.65,1502.2,11.25,0,0
1,2024-03-04,4693.3,7.01,63.96,2.943,100.64,1509.9,10.44,0,0
1,2024-03-05,4700.1,6.84,64.63,2.905,102.41,1526.7,10.59,0,0
1,2024-03-06,4713.1,13.01,65.22,3.009,101.93,1508.9,10.61,0,0
1,2024-03-07,4719.9,6.73,65.27,2.846,103.79,1510.2,10.59,0,0
1,2024-03-08,4734.1,14.22,64.12,3.077,102.92,1496.5,10.3,0,0
1,2024-03-09,4747.2,13.06,63.57,3.025,101.73,1505.6,10.15,0,0
1,2024-03-10,4754.0,6.81,63.89,2.957,103.17,1514.3,10.75,0,0
1,2024-03-11,4760.8,6.85,64.27,2.974,101.93,1529.3,10.43,0,0
1,2024-03-12,4776.7,15.87,64.26,3.257,103.32,1508.3,11.2,0,0
1,2024-03-13,4786.4,9.74,65.05,3.092,102.08,1496.6,10.6,0,0
1,2024-03-14,4796.1,9.71,65.86,3.281,103.37,1498.6,10.55,0,0
1,2024-03-15,4810.3,14.13,63.54,3.031,102.76,1509.6,10.95,0,0
1,2024-03-16,4825.7,15.47,65.9,2.73,105.58,1519.3,10.74,0,0
1,2024-03-17,4841.6,15.86,64.92,2.911,102.27,1515.0,10.57,0,0
1,2024-03-18,4855.1,13.53,63.64,2.696,102.7,1513.5,10.43,0,0
1,2024-03-19,4864.9,9.76,65.24,3.03,101.84,1520.3,11.72,0,0
1,2024-03-20,4871.7,6.84,65.43,3.063,102.32,1504.1,10.73,0,0
1,2024-03-21,4885.5,13.77,63.29,2.818,99.62,1510.0,10.95,0,0
1,2024-03-22,4897.1,11.58,65.48,2.852,102.79,1505.7,10.32,0,0
1,2024-03-23,4907.3,10.24,64.82,2.973,103.66,1507.7,10.45,0,0
1,2024-03-24,4922.4,15.06,66.11,2.771,102.72,1501.8,11.26,0,0
1,2024-03-25,4929.5,7.11,63.32,2.76,101.01,1507.1,11.04,0,0
1,2024-03-26,4940.4,10.93,63.39,3.137,101.52,1509.6,10.76,0,0
1,2024-03-27,4946.5,6.11,61.72,2.968,99.89,1506.9,10.51,0,0
1,2024-03-28,4957.2,10.69,64.32,2.867,103.3,1508.6,10.55,0,0
1,2024-03-29,4963.8,6.56,64.12,2.697,101.31,1513.1,10.42,0,0
1,2024-03-30,4971.0,7.19,63.18,3.079,102.29,1519.8,10.28,0,0
1,2024-03-31,4978.1,7.18,63.66,2.848,102.17,1520.4,10.9,0,0
1,2024-04-01,4990.6,12.49,62.43,3.23,103.81,1516.0,10.79,0,0
1,2024-04-02,5004.1,13.46,64.94,3.08,102.41,1499.8,10.84,0,0
1,2024-04-03,5015.9,11.83,63.26,2.829,103.13,1507.0,10.52,0,0
1,2024-04-04,5031.6,15.62,,2.843,102.87,1507.7,10.7,0,0
1,2024-04-05,5041.3,9.75,63.57,3.209,103.68,1504.6,10.49,0,0
1,2024-04-06,5050.2,8.86,62.99,2.938,102.08,1512.6,10.41,0,0
1,2024-04-07,5064.8,14.69,63.33,2.874,104.19,1497.1,11.12,0,0
1,2024-04-08,5073.1,8.24,62.33,2.955,100.33,1523.4,10.66,0,0
1,2024-04-09,5088.7,15.63,64.23,2.873,103.18,1519.4,10.78,0,0
1,2024-04-10,5094.8,6.12,63.33,2.987,101.45,1513.7,10.87,0,0
1,2024-04-11,5110.5,15.7,64.88,2.939,101.83,1509.4,10.66,0,0
1,2024-04-12,5117.0,6.43,63.47,3.082,102.89,1519.7,10.7,0,0
1,2024-04-13,5131.9,14.91,65.13,2.892,102.88,1515.4,10.3,0,0
1,2024-04-14,5143.2,11.28,64.5,2.818,102.93,1518.7,10.36,0,0
1,2024-04-15,5159.1,15.93,63.77,2.898,100.93,1509.4,10.34,0,0
1,2024-04-16,5165.8,6.74,65.33,2.897,103.77,1524.2,10.81,0,0
1,2024-04-17,5177.4,11.54,64.7,2.939,101.42,1519.2,10.65,0,0
1,2024-04-18,5193.1,15.69,66.69,3.046,101.55,1513.9,10.36,0,0
1,2024-04-19,5204.3,11.23,63.34,3.038,102.96,1519.9,10.8,0,0
1,2024-04-20,5216.6,12.29,63.82,3.131,102.03,1506.5,10.79,0,0
1,2024-04-21,5229.5,12.96,65.31,2.829,102.63,1500.5,10.42,0,0
1,2024-04-22,5240.1,10.55,62.2,3.009,100.16,1512.4,10.62,0,0
1,2024-04-23,5252.4,12.28,65.06,3.06,102.6,1509.4,10.79,0,0
1,2024-04-24,5264.2,11.84,64.18,2.85,102.54,1508.3,10.37,0,0
1,2024-04-25,5279.2,15.01,62.86,,101.81,1519.6,10.79,0,0
1,2024-04-26,5285.7,6.45,62.38,2.688,100.25,1511.2,10.71,0,0
1,2024-04-27,5294.5,8.81,63.07,3.087,102.11,1512.0,10.32,0,0
1,2024-04-28,5310.0,15.5,61.46,2.918,102.28,1507.2,10.69,0,0
1,2024-04-29,5324.9,14.9,63.26,3.072,101.95,1516.9,10.73,0,0
1,2024-04-30,5335.4,10.56,64.37,,100.48,1515.5,10.44,0,0
1,2024-05-01,5347.6,12.2,63.27,2.923,103.91,1516.9,10.46,0,0
1,2024-05-02,5356.4,8.77,65.13,2.712,101.68,1505.9,10.32,0,0
1,2024-05-03,5364.3,7.88,65.41,2.738,102.1,1520.3,10.49,0,0
1,2024-05-04,5374.9,10.64,65.02,2.562,99.91,1524.6,10.62,0,0
1,2024-05-05,5384.5,9.53,63.98,2.866,103.91,1516.6,10.46,0,0
1,2024-05-06,5396.3,11.84,61.42,3.292,101.85,1503.4,10.18,0,0
1,2024-05-07,5403.1,6.78,63.04,2.758,102.42,1503.4,10.42,0,0
1,2024-05-08,5418.8,15.74,63.6,2.556,103.44,1506.9,10.5,0,0
1,2024-05-09,5434.7,15.86,62.85,3.095,101.64,1505.4,10.87,0,0
1,2024-05-10,5447.7,12.98,63.61,3.305,103.28,1509.3,10.8,0,0
1,2024-05-11,5459.0,11.36,65.36,2.995,100.26,1514.9,10.87,0,0
1,2024-05-12,5468.1,9.1,62.1,2.994,102.87,1512.2,10.4,0,0
1,2024-05-13,5482.3,14.14,65.56,2.904,103.89,1511.5,10.67,0,0
1,2024-05-14,5495.1,12.85,64.63,2.682,101.74,1507.9,9.9,0,0
1,2024-05-15,5502.7,7.63,64.01,2.733,103.44,1509.3,10.75,0,0
1,2024-05-16,5517.8,15.11,63.03,2.903,104.15,1516.2,10.81,0,0
1,2024-05-17,5532.1,14.23,62.87,2.874,102.07,1493.8,10.52,0,0
1,2024-05-18,5547.6,15.5,62.12,2.933,101.98,1509.8,10.71,0,0
1,2024-05-19,5560.8,13.26,65.46,3.075,101.42,1512.2,10.17,0,0
1,2024-05-20,5573.0,12.13,65.28,2.863,101.81,1516.1,10.38,0,0
1,2024-05-21,5583.1,10.18,62.34,3.078,101.5,1501.8,10.85,0,0
1,2024-05-22,5598.5,15.33,63.19,2.864,101.42,1501.4,10.78,0,0
1,2024-05-23,5613.1,14.66,64.18,3.106,103.52,1514.5,10.5,0,0
1,2024-05-24,5619.6,6.45,63.45,2.964,101.53,1494.6,10.87,0,0
1,2024-05-25,5625.8,6.26,61.83,2.885,102.58,1520.5,10.67,0,0
1,2024-05-26,5635.6,9.76,63.09,2.961,102.36,1511.7,10.47,0,0
1,2024-05-27,5649.7,14.11,65.7,2.907,103.82,1522.3,10.57,0,0
1,2024-05-28,5665.6,15.87,63.16,2.968,101.82,1501.2,10.49,0,0
1,2024-05-29,5673.1,7.5,63.58,3.064,102.7,1506.4,10.27,0,0
1,2024-05-30,5685.0,11.94,62.6,2.938,103.11,1490.6,11.0,0,0
1,2024-05-31,5694.8,9.81,64.33,2.895,103.81,1503.5,10.45,0,0
1,2024-06-01,5710.5,15.7,63.86,2.782,101.8,1508.4,10.37,0,0
1,2024-06-02,5725.0,14.42,63.0,3.038,101.7,1494.2,10.17,0,0
1,2024-06-03,5739.3,14.38,62.44,3.003,101.26,1506.7,9.83,0,0
1,2024-06-04,5750.0,10.69,65.15,2.773,104.56,1494.0,10.83,0,0
1,2024-06-05,5760.2,10.15,62.14,3.076,103.7,1507.8,10.86,0,0
1,2024-06-06,5768.9,8.73,64.25,2.771,102.28,1519.0,10.98,0,0
1,2024-06-07,5775.5,6.56,61.59,3.105,104.25,1509.6,10.58,0,0
1,2024-06-08,5790.1,14.65,64.45,3.054,102.22,1523.1,10.53,0,0
1,2024-06-09,5804.3,14.13,64.72,3.014,103.04,1516.2,10.47,0,0
1,2024-06-10,5820.3,16.0,64.84,2.894,102.33,1520.7,10.5,0,0
1,2024-06-11,5836.2,15.97,64.69,3.231,102.03,1499.3,11.14,0,0
1,2024-06-12,5847.8,11.55,67.54,3.501,101.24,1494.7,10.97,0,0
1,2024-06-13,5861.5,13.69,69.37,3.622,99.84,1499.3,11.27,0,0
1,2024-06-14,5876.9,15.45,67.85,3.627,100.67,1479.5,11.2,0,0
1,2024-06-15,5891.4,14.5,68.83,3.962,99.61,1491.4,11.91,0,0
1,2024-06-16,5899.9,8.47,70.54,4.286,99.24,1480.6,11.12,0,0
1,2024-06-17,5910.4,10.51,71.02,4.64,97.84,1489.4,11.51,0,0
1,2024-06-18,5917.7,7.29,71.98,4.474,95.93,1479.8,12.16,0,0
1,2024-06-19,5933.2,15.54,73.17,4.828,97.86,1478.7,12.75,0,0
1,2024-06-20,5945.3,12.06,76.53,5.063,95.2,1459.4,12.34,0,0
1,2024-06-21,5953.6,8.29,76.69,4.965,95.15,1469.4,12.33,0,0
1,2024-06-22,5966.3,12.72,76.55,5.549,94.73,1468.2,13.06,0,0
1,2024-06-23,5978.5,12.18,75.68,5.316,93.77,1451.9,13.04,1,0
1,2024-06-24,5988.0,9.58,77.7,5.791,93.64,1441.8,13.51,1,0
1,2024-06-25,5995.2,7.14,80.85,5.91,93.11,1437.5,12.91,1,0
1,2024-06-26,6007.9,12.72,79.33,6.067,91.13,1448.8,13.84,1,0
1,2024-06-27,6019.1,11.2,82.86,6.635,92.3,1455.9,13.19,1,0
1,2024-06-28,6032.8,13.72,,6.402,89.72,1422.1,13.75,1,0
1,2024-06-29,6044.0,11.2,84.87,6.594,89.64,1417.1,14.14,1,0
1,2024-06-30,6058.6,14.52,85.95,7.035,88.23,1428.5,14.25,0,1
1,2024-07-01,6070.1,11.52,63.87,3.065,101.65,1503.8,10.94,0,0
1,2024-07-02,6081.7,11.61,63.35,3.143,103.36,1518.0,10.08,0,0
1,2024-07-03,6096.4,14.77,63.32,2.968,105.44,1513.6,10.67,0,0
1,2024-07-04,6106.5,10.03,63.02,2.998,101.96,1509.7,10.98,0,0
1,2024-07-05,6113.8,7.34,64.23,3.236,103.54,1513.4,10.64,0,0
1,2024-07-06,6120.1,6.29,64.55,2.825,101.99,1512.9,10.28,0,0
1,2024-07-07,6133.7,13.55,62.53,2.935,102.31,1508.4,10.93,0,0
1,2024-07-08,6145.9,12.2,63.69,3.07,104.08,1495.8,10.43,0,0
1,2024-07-09,6158.9,13.04,63.94,2.921,101.25,1511.3,10.38,0,0
1,2024-07-10,6167.0,8.13,63.93,2.865,100.98,1522.5,10.34,0,0
1,2024-07-11,6174.4,7.36,63.91,3.043,102.23,1497.0,10.56,0,0
1,2024-07-12,6180.5,6.15,63.34,3.151,102.98,1502.1,10.68,0,0
1,2024-07-13,6190.0,9.51,64.02,2.93,102.78,1513.3,10.24,0,0
1,2024-07-14,6201.9,11.9,64.36,2.925,102.68,1510.2,10.3,0,0
1,2024-07-15,6211.9,9.92,63.89,2.854,102.35,1513.2,10.42,0,0
1,2024-07-16,6222.2,10.37,64.25,2.906,103.11,1504.3,10.34,0,0
1,2024-07-17,6237.3,15.04,64.74,3.113,99.41,1519.2,10.64,0,0
1,2024-07-18,6246.8,9.48,61.89,2.963,101.57,1510.2,10.73,0,0
1,2024-07-19,6257.9,11.14,,2.83,102.23,1515.4,10.69,0,0
1,2024-07-20,6271.7,13.84,64.09,2.99,103.02,1512.4,10.69,0,0
1,2024-07-21,6281.7,9.97,62.63,3.108,103.81,1511.3,11.13,0,0
1,2024-07-22,6293.9,12.22,64.55,2.866,101.43,1514.9,10.75,0,0
1,2024-07-23,6308.6,14.62,63.35,2.751,103.78,1511.4,10.86,0,0
1,2024-07-24,6324.1,15.5,63.48,3.279,101.87,1500.3,10.5,0,0
1,2024-07-25,6331.5,7.47,63.24,2.744,102.19,1518.6,10.91,0,0
1,2024-07-26,6346.8,15.27,64.05,2.897,102.9,1516.4,10.49,0,0
1,2024-07-27,6357.7,10.92,62.96,2.986,102.12,1493.0,10.75,0,0
1,2024-07-28,6366.3,8.58,64.65,2.91,103.43,1504.6,10.21,0,0
1,2024-07-29,6376.9,10.59,63.61,2.939,101.92,1518.2,10.67,0,0
1,2024-07-30,6392.7,15.8,63.38,3.037,,1495.3,10.33,0,0
1,2024-07-31,6403.6,10.93,64.5,2.592,103.37,1517.4,10.9,0,0
1,2024-08-01,6412.9,9.29,63.43,2.761,101.56,1508.7,10.89,0,0
1,2024-08-02,6425.2,12.33,64.69,2.957,102.57,1520.6,10.48,0,0
1,2024-08-03,6433.6,8.4,64.72,2.89,100.66,1509.9,11.24,0,0
1,2024-08-04,6440.4,6.76,62.41,2.97,104.14,1504.1,10.54,0,0
1,2024-08-05,6447.7,7.29,64.85,2.985,103.53,1512.3,10.14,0,0
1,2024-08-06,6455.0,7.28,62.28,2.633,105.07,1509.6,10.39,0,0
1,2024-08-07,6462.5,7.52,64.92,3.142,103.66,1503.4,10.31,0,0
1,2024-08-08,6469.9,7.39,65.77,2.876,101.19,1527.6,10.74,0,0
1,2024-08-09,6482.3,12.41,64.62,2.821,102.99,1502.1,10.25,0,0
1,2024-08-10,6490.1,7.82,61.59,2.982,101.4,1491.9,10.46,0,0
1,2024-08-11,6499.6,9.46,64.81,2.967,103.9,1522.5,10.72,0,0
1,2024-08-12,6514.5,14.97,65.99,3.13,101.22,1505.2,10.67,0,0
1,2024-08-13,6525.3,10.74,63.44,2.991,101.17,1507.5,10.62,0,0
1,2024-08-14,6537.9,12.68,63.71,3.124,100.71,1507.0,10.66,0,0
1,2024-08-15,6545.7,7.72,62.56,2.81,101.83,1505.3,10.51,0,0
1,2024-08-16,6553.6,7.92,64.06,2.972,101.63,1503.7,10.14,0,0
1,2024-08-17,6560.0,6.41,65.01,2.784,101.06,1501.9,10.51,0,0
1,2024-08-18,6567.7,7.69,64.44,2.965,104.31,1510.4,10.76,0,0
1,2024-08-19,6576.5,8.79,66.89,2.934,102.85,1506.6,10.58,0,0
1,2024-08-20,6584.2,7.77,63.78,2.927,102.73,1515.7,10.74,0,0
1,2024-08-21,6591.1,6.89,62.11,2.928,103.91,1513.7,10.45,0,0
1,2024-08-22,6598.3,7.21,63.92,3.061,102.58,1502.4,10.92,0,0
1,2024-08-23,6608.9,10.61,,2.71,101.57,1510.7,9.86,0,0
1,2024-08-24,6617.0,8.06,63.21,2.816,100.62,1506.5,10.67,0,0
1,2024-08-25,6626.6,9.64,65.37,2.945,101.51,1501.9,11.03,0,0
1,2024-08-26,6637.7,11.03,64.07,2.774,103.83,1515.4,11.07,0,0
1,2024-08-27,6650.6,12.9,63.92,2.958,101.06,1508.9,10.55,0,0
1,2024-08-28,6657.0,6.39,65.57,2.943,102.67,1506.6,10.23,0,0
1,2024-08-29,6671.0,13.99,63.47,2.74,103.35,1503.0,11.03,0,0
1,2024-08-30,6683.2,12.28,65.01,2.733,102.61,1501.6,10.61,0,0
1,2024-08-31,6690.1,6.82,63.87,2.557,102.72,1525.8,10.58,0,0
1,2024-09-01,6704.8,14.74,64.13,2.768,102.98,1512.5,10.36,0,0
1,2024-09-02,6720.0,15.21,62.53,2.953,102.7,1501.1,10.25,0,0
1,2024-09-03,6726.6,6.61,63.26,2.974,103.93,1512.2,10.79,0,0
1,2024-09-04,6735.4,8.77,62.35,2.981,101.28,1518.4,10.83,0,0
1,2024-09-05,6749.4,14.06,63.65,,102.56,1511.2,10.68,0,0
1,2024-09-06,6762.9,13.48,64.14,2.948,100.5,1520.9,10.39,0,0
1,2024-09-07,6770.8,7.85,62.64,3.01,100.25,1497.5,10.3,0,0
1,2024-09-08,6778.9,8.09,65.79,2.761,102.24,1493.9,10.19,0,0
1,2024-09-09,6788.6,9.7,64.02,2.969,102.86,1511.9,10.46,0,0
1,2024-09-10,6799.4,10.85,63.8,3.049,103.95,1512.1,10.32,0,0
1,2024-09-11,6811.6,12.18,64.52,2.877,104.74,1483.1,10.11,0,0
1,2024-09-12,6821.3,9.69,62.92,3.11,103.64,1504.9,10.82,0,0
1,2024-09-13,6831.9,10.63,63.91,2.881,103.05,1501.8,10.23,0,0
1,2024-09-14,6845.4,13.47,63.03,2.822,102.48,1498.7,10.92,0,0
1,2024-09-15,6851.8,6.37,65.3,3.034,100.79,1501.8,10.74,0,0
1,2024-09-16,6860.3,8.52,62.69,3.256,102.17,1514.6,10.71,0,0
1,2024-09-17,6873.4,13.13,63.81,2.964,103.61,1501.7,11.12,0,0
1,2024-09-18,6888.4,14.95,64.07,3.046,103.22,1502.0,10.24,0,0
1,2024-09-19,6899.5,11.12,64.14,2.874,101.03,1496.9,10.89,0,0
1,2024-09-20,6910.8,11.32,63.16,2.764,102.93,1520.0,10.53,0,0
1,2024-09-21,6917.9,7.07,62.85,2.976,102.85,1513.3,11.4,0,0
1,2024-09-22,6928.4,10.47,63.18,2.999,102.67,1489.9,10.51,0,0
1,2024-09-23,6939.7,11.33,64.27,2.897,102.29,1502.0,10.46,0,0
1,2024-09-24,6948.1,8.42,63.6,3.045,102.99,1514.1,10.75,0,0
1,2024-09-25,6956.8,8.69,64.54,2.853,103.02,1520.1,10.56,0,0
1,2024-09-26,6966.6,9.77,64.22,2.815,101.68,1516.6,10.4,0,0
1,2024-09-27,6972.8,6.2,61.47,,102.77,1507.0,10.33,0,0
1,2024-09-28,6982.0,9.22,63.99,3.111,102.13,1494.4,11.06,0,0
1,2024-09-29,6990.1,8.11,66.0,2.856,100.83,1516.8,10.28,0,0
1,2024-09-30,6999.4,9.27,65.07,3.209,101.76,1507.5,10.69,0,0
1,2024-10-01,7006.6,7.2,64.17,2.908,100.76,1510.4,10.94,0,0
1,2024-10-02,7021.5,14.91,62.69,2.963,103.3,1508.4,10.96,0,0
1,2024-10-03,7033.4,11.94,64.22,2.938,102.68,1499.0,10.44,0,0
1,2024-10-04,7046.2,12.79,64.49,3.029,101.96,1512.8,10.56,0,0
1,2024-10-05,7060.1,13.89,63.49,2.991,103.74,1511.7,10.5,0,0
1,2024-10-06,7071.1,10.98,64.06,2.989,102.39,1506.5,10.16,0,0
1,2024-10-07,7078.0,6.87,65.26,2.798,100.89,1513.6,10.79,0,0
1,2024-10-08,7089.3,11.37,62.89,2.697,101.88,1498.9,10.64,0,0
1,2024-10-09,7101.2,11.87,62.69,3.122,103.95,1507.7,11.06,0,0
1,2024-10-10,7114.6,13.45,64.44,2.869,101.65,1510.1,10.38,0,0
1,2024-10-11,7125.0,10.32,64.2,2.943,102.6,1496.0,10.95,0,0
