transaction_id,amount,hour_of_day,day_of_week,merchant_category,is_foreign_transaction,distance_from_home_km,transactions_last_24h,card_present,account_age_days,is_fraud
37737,130.1,14,3,utilities,0,28.4,1.0,1,847,0
26542,122.5,23,5,online_retail,0,26.8,3.0,0,2195,0
13268,49.23,10,6,restaurant,0,6.3,2.0,1,3267,0
18083,80.76,19,3,electronics,0,14.0,1.0,0,1395,0
48086,110.37,8,0,restaurant,0,9.9,3.0,1,2847,0
42768,43.69,12,6,entertainment,0,9.6,1.0,1,2978,0
4071,89.34,13,4,online_retail,0,11.2,3.0,0,223,0
16287,93.72,11,6,restaurant,0,,2.0,1,2584,0
1119,78.3,9,6,gas_station,0,41.3,3.0,1,619,0
10075,50.02,17,3,restaurant,0,74.5,2.0,1,3075,0
11374,237.08,9,4,online_retail,0,29.8,1.0,0,2710,0
32685,108.42,10,3,utilities,0,12.8,2.0,0,1960,0
46434,218.4,18,1,restaurant,0,,1.0,1,834,0
25350,25.17,16,0,restaurant,0,36.1,0.0,1,3485,0
6716,14.63,18,0,online_retail,0,15.1,1.0,1,3069,0
34568,15.96,14,1,entertainment,0,20.4,,0,1372,0
1031,72.43,10,6,online_retail,0,19.5,0.0,1,1777,0
22754,18.49,12,5,electronics,0,13.8,4.0,1,705,0
11762,219.36,23,4,grocery,0,12.7,6.0,0,1995,0
35897,14.64,11,0,restaurant,0,40.0,1.0,0,261,0
14493,20.81,13,3,restaurant,0,31.4,0.0,0,46,0
25086,24.97,15,3,grocery,0,33.6,2.0,0,2538,0
20396,144.35,8,2,online_retail,0,13.2,2.0,1,222,0
4814,55.06,12,5,electronics,0,31.8,2.0,1,1606,0
8995,68.48,9,4,electronics,0,13.8,2.0,1,1909,0
49692,99.93,4,4,electronics,0,32.5,8.0,0,2976,1
21375,48.34,11,4,restaurant,0,22.8,2.0,0,3620,0
30243,24.38,11,1,online_retail,0,31.9,1.0,0,895,0
47579,106.78,6,4,grocery,0,21.8,2.0,1,3355,0
1165,104.24,10,4,grocery,0,0.5,1.0,1,1532,0
24811,158.59,10,3,online_retail,0,33.6,3.0,0,2358,0
21110,21.51,8,6,online_retail,0,8.1,0.0,1,1378,0
3698,110.84,10,1,entertainment,0,8.4,0.0,1,1820,0
11439,97.15,18,0,restaurant,0,5.0,2.0,1,482,0
4470,64.71,9,2,grocery,0,2.8,3.0,1,2294,0
9808,98.82,17,2,online_retail,0,46.0,4.0,0,1788,0
47768,165.13,16,0,utilities,0,28.7,3.0,1,384,0
6749,199.89,13,4,grocery,0,10.3,3.0,0,1458,0
49185,81.48,9,4,online_retail,0,20.3,2.0,1,2113,0
17379,53.75,9,1,grocery,0,17.6,2.0,1,1638,0
36885,52.89,16,2,grocery,0,5.5,0.0,0,2795,0
13357,27.88,12,6,online_retail,0,5.3,2.0,1,3355,0
32405,5.46,23,0,restaurant,0,0.2,3.0,0,2328,0
42455,19.1,19,2,electronics,0,0.9,3.0,1,749,0
46066,84.74,2,2,grocery,0,9.7,1.0,1,3633,0
11539,62.4,11,2,restaurant,0,28.4,2.0,1,751,0
2009,14.52,21,0,restaurant,0,10.7,0.0,1,3639,0
3222,75.31,16,2,grocery,0,,0.0,1,2719,0
44997,38.53,10,5,grocery,0,2.5,3.0,1,549,0
18763,49.18,1,0,restaurant,0,9.2,0.0,0,1096,0
14166,19.98,11,5,restaurant,0,13.8,1.0,1,3552,0
40684,139.33,16,5,grocery,0,49.1,2.0,1,2520,0
25081,86.43,20,6,online_retail,0,35.8,1.0,1,2382,0
1823,170.02,10,0,online_retail,0,2.8,1.0,1,809,0
44662,53.76,17,1,gas_station,0,47.3,0.0,0,2039,0
6849,66.29,11,2,grocery,1,45.5,2.0,1,542,0
12636,26.19,4,2,online_retail,0,32.2,1.0,1,836,0
37669,108.96,14,6,grocery,0,0.6,2.0,0,2521,0
6096,43.87,5,6,online_retail,0,17.8,1.0,0,1163,0
39249,22.22,9,1,restaurant,0,23.8,3.0,1,646,0
10578,40.52,18,6,restaurant,0,1.7,2.0,1,1588,0
31075,34.52,14,6,gas_station,0,23.0,3.0,1,1548,0
29113,332.6,20,1,utilities,0,18.7,0.0,0,1783,0
10193,219.81,10,6,online_retail,0,10.8,2.0,1,2332,0
315,97.94,7,1,grocery,0,28.6,2.0,0,2449,0
11450,116.82,13,3,gas_station,0,8.1,1.0,1,1011,0
30746,74.21,8,1,online_retail,0,13.4,1.0,1,956,0
29703,141.74,15,0,utilities,0,7.0,3.0,1,3088,0
27659,80.11,14,3,online_retail,0,19.8,3.0,1,2301,0
23686,155.0,11,2,gas_station,0,3.8,1.0,1,625,0
28376,133.5,17,4,entertainment,0,14.3,1.0,0,3348,0
3086,77.16,19,0,grocery,0,34.1,2.0,1,3407,0
49372,62.51,12,5,restaurant,0,3.4,0.0,1,2884,0
3752,67.12,17,2,gas_station,1,52.7,2.0,1,571,0
5049,68.99,18,0,grocery,0,24.1,2.0,1,3207,0
29187,30.53,18,3,online_retail,1,38.1,3.0,0,2295,0
30709,49.67,5,3,gas_station,0,39.6,2.0,0,1903,0
20147,75.39,20,2,online_retail,0,23.4,3.0,0,269,0
32250,95.63,19,0,online_retail,0,20.2,0.0,0,1182,0
4970,109.36,8,2,grocery,0,43.0,1.0,1,1387,0
30526,103.95,14,5,online_retail,0,15.9,3.0,0,834,0
18495,86.71,9,5,online_retail,0,27.7,1.0,1,1358,0
38065,42.22,15,5,restaurant,0,,5.0,1,2044,0
41837,10.22,14,4,grocery,0,46.8,2.0,1,1669,0
32753,74.64,23,3,grocery,0,19.0,1.0,1,1532,0
20074,148.33,20,2,online_retail,0,0.5,3.0,0,3629,0
26274,92.41,12,1,grocery,0,18.2,0.0,1,2883,0
13650,127.83,19,1,entertainment,0,23.0,3.0,1,3460,0
25534,32.85,13,4,electronics,0,7.0,0.0,1,1279,0
17522,90.67,12,6,restaurant,1,50.7,0.0,1,2475,0
25481,110.63,12,2,online_retail,0,28.0,3.0,0,832,0
48235,91.96,17,5,grocery,0,13.6,3.0,0,1819,0
48788,193.6,9,0,restaurant,0,23.1,7.0,1,2592,0
32390,74.08,11,3,gas_station,0,53.8,0.0,1,3159,0
5087,19.26,9,0,restaurant,0,1.3,0.0,0,1805,0
17253,99.39,9,2,electronics,0,44.9,1.0,1,2550,0
4040,60.77,13,5,gas_station,0,42.4,1.0,0,828,0
18387,103.41,12,1,grocery,0,31.0,2.0,0,1781,0
4247,34.56,11,5,entertainment,0,13.1,2.0,1,3643,0
18628,46.07,18,2,grocery,0,20.5,0.0,1,1127,0
880,3.49,21,3,restaurant,0,6.5,6.0,1,2425,0
23299,127.53,10,3,travel,0,3.6,1.0,1,2192,0
29753,17.72,7,4,gas_station,0,36.0,1.0,0,445,0
30173,24.89,8,4,gas_station,0,25.4,3.0,1,2284,0
28560,41.42,19,4,restaurant,0,0.9,1.0,1,1323,0
18864,66.12,13,0,online_retail,0,0.0,3.0,0,1409,0
43344,46.7,14,2,restaurant,0,23.0,2.0,0,1974,0
34211,93.65,8,6,restaurant,0,7.9,2.0,1,3354,0
26084,211.13,9,2,online_retail,1,34.6,3.0,0,1106,0
1942,94.35,11,4,grocery,0,23.7,1.0,1,1981,0
22226,147.2,19,2,grocery,0,6.2,1.0,0,2167,0
44692,194.16,11,3,gas_station,0,34.0,1.0,1,2611,0
43240,5.65,8,0,grocery,0,12.6,2.0,1,3414,0
23860,41.12,7,2,grocery,0,17.7,2.0,0,1540,0
14159,25.88,18,5,grocery,0,19.1,2.0,0,2695,0
33876,105.84,7,5,gas_station,0,52.5,1.0,0,1927,0
48105,108.86,17,3,entertainment,0,12.9,2.0,0,2738,0
23450,65.64,9,5,grocery,0,24.6,1.0,1,1418,0
6624,36.7,8,4,online_retail,1,30.0,4.0,0,3376,0
38265,106.0,18,2,entertainment,0,27.3,4.0,0,2049,0
26242,98.88,8,6,grocery,0,42.0,0.0,0,156,0
47592,75.38,13,5,entertainment,0,6.8,5.0,1,2292,0
24156,116.81,17,3,grocery,1,7.5,4.0,1,2209,0
32059,182.59,9,6,restaurant,0,8.0,3.0,0,441,0
9332,38.57,11,3,entertainment,0,20.8,1.0,1,2157,0
43565,25.46,12,6,utilities,0,14.0,1.0,0,304,0
3494,42.91,19,3,entertainment,0,0.8,3.0,1,2807,0
4879,73.75,22,3,entertainment,0,24.8,4.0,1,712,0
47063,90.21,15,4,online_retail,0,5.2,3.0,1,1717,0
999,46.86,19,2,entertainment,0,9.6,2.0,0,1940,0
37087,48.77,13,5,gas_station,0,24.1,3.0,0,1140,0
36438,39.04,14,4,grocery,0,13.4,4.0,0,210,0
34750,43.33,12,3,grocery,0,13.2,2.0,1,585,0
28617,157.07,6,1,entertainment,0,0.7,0.0,1,428,0
37096,45.3,9,2,entertainment,0,12.2,2.0,1,2589,0
22811,124.08,15,2,electronics,0,5.5,2.0,0,1986,0
7143,340.96,7,0,grocery,0,40.7,2.0,0,2445,0
21559,22.86,22,4,entertainment,0,8.6,2.0,0,646,0
9936,10.06,11,1,grocery,0,31.6,1.0,0,2453,0
4789,61.45,10,0,entertainment,0,11.1,1.0,1,1278,0
30511,183.73,8,3,grocery,0,21.8,2.0,0,3592,0
31190,46.65,22,4,utilities,0,59.7,1.0,0,94,0
20084,87.26,12,2,electronics,0,30.2,0.0,0,3584,0
10824,228.78,12,4,grocery,0,18.9,2.0,0,3161,0
673,126.22,15,2,gas_station,1,13.2,3.0,1,1824,0
15595,32.71,17,6,grocery,0,4.2,3.0,0,2029,0
43049,34.3,13,3,gas_station,0,17.0,2.0,1,2380,0
21912,62.65,13,1,travel,1,26.9,4.0,1,1781,0
11869,127.41,18,0,restaurant,0,31.3,2.0,0,3353,0
34691,84.75,12,0,grocery,0,20.8,2.0,0,3509,0
11322,30.17,10,4,electronics,0,11.0,1.0,1,302,0
44212,43.15,21,6,grocery,0,55.2,0.0,1,2603,0
24615,53.36,15,3,gas_station,0,14.5,0.0,1,302,0
12006,75.23,17,3,grocery,0,11.6,3.0,1,3573,0
3940,48.47,8,3,gas_station,0,22.4,0.0,0,3182,0
4614,117.83,12,4,grocery,0,21.2,0.0,1,2740,0
36760,24.21,13,4,entertainment,0,47.4,0.0,0,1539,0
31459,2.58,21,1,restaurant,0,51.6,1.0,0,302,0
44953,41.48,12,4,online_retail,0,41.7,3.0,0,1196,0
4348,18.65,16,4,grocery,0,9.2,2.0,1,365,0
39328,40.15,17,0,online_retail,0,1.8,2.0,1,789,0
49923,496.22,3,3,online_retail,0,55.1,3.0,0,3554,1
22394,75.49,13,6,grocery,0,16.8,0.0,1,2959,0
3157,130.65,9,0,restaurant,0,18.8,0.0,0,3619,0
29918,49.54,13,3,electronics,0,42.9,0.0,0,1872,0
37224,25.17,17,3,gas_station,0,55.1,3.0,1,3588,0
13479,223.77,18,0,online_retail,0,8.4,1.0,1,2592,0
13872,31.21,18,2,entertainment,0,5.3,2.0,1,3212,0
38556,125.25,19,3,grocery,0,5.3,0.0,1,161,0
25330,25.73,10,3,online_retail,0,23.7,2.0,1,2018,0
44685,74.48,21,3,online_retail,0,12.7,5.0,1,3014,0
986,1.84,14,3,grocery,0,8.1,1.0,1,352,0
37140,45.54,13,3,utilities,0,22.3,0.0,1,2862,0
35034,59.6,8,4,grocery,0,43.7,2.0,1,129,0
23731,31.47,15,6,restaurant,0,6.2,2.0,1,3383,0
7531,109.63,14,5,gas_station,0,4.6,4.0,1,915,0
44395,68.81,18,5,restaurant,0,3.2,3.0,0,1148,0
32949,23.84,17,2,online_retail,0,36.6,4.0,1,1516,0
30878,148.82,13,6,online_retail,0,20.2,2.0,1,1119,0
29931,12.54,22,1,grocery,0,54.2,3.0,1,622,0
23416,79.86,10,6,online_retail,0,56.0,1.0,1,1340,0
6060,38.99,8,5,grocery,0,4.8,3.0,1,3593,0
23680,24.7,15,2,electronics,0,30.7,3.0,0,2520,0
15941,126.13,9,5,online_retail,0,13.3,5.0,0,980,0
6949,41.95,10,1,electronics,0,11.3,3.0,0,585,0
30096,46.37,15,2,utilities,0,17.9,4.0,1,455,0
41340,22.62,15,2,utilities,0,41.2,1.0,1,1819,0
49599,521.88,20,5,online_retail,0,265.3,7.0,0,734,1
33184,50.01,19,4,grocery,0,25.2,3.0,1,499,0
16581,82.14,12,1,online_retail,0,21.2,2.0,1,483,0
1389,53.27,16,2,online_retail,0,20.2,1.0,1,948,0
21351,83.74,18,6,online_retail,0,1.0,1.0,1,970,0
49751,46.02,9,2,online_retail,1,25.2,5.0,0,530,1
34432,60.49,17,3,entertainment,0,18.6,2.0,0,3490,0
24455,67.07,6,2,online_retail,0,37.8,8.0,0,2467,0
40360,125.05,23,3,entertainment,0,13.3,3.0,0,2033,0
18578,60.99,9,1,online_retail,0,21.0,2.0,1,1285,0
33452,80.53,23,3,entertainment,0,58.7,2.0,0,2572,0
47853,154.07,15,6,online_retail,0,22.5,0.0,1,2604,0
5,185.99,17,1,restaurant,0,8.3,5.0,0,1363,0
29183,66.63,13,4,grocery,0,24.4,4.0,0,650,0
8231,71.65,9,4,grocery,0,12.2,1.0,1,1818,0
5947,48.47,14,6,gas_station,0,16.7,1.0,1,671,0
7823,178.8,14,0,grocery,0,13.0,2.0,1,934,0
19487,149.46,9,2,travel,0,12.0,6.0,0,797,0
15385,163.25,20,4,online_retail,0,29.3,1.0,1,2265,0
41100,75.99,13,2,grocery,0,47.9,2.0,1,3101,0
18184,55.22,11,2,online_retail,1,3.7,1.0,0,2593,0
27162,52.79,15,4,gas_station,0,7.1,2.0,1,2795,0
11646,70.43,11,0,restaurant,0,28.6,2.0,1,2008,0
24391,55.79,15,3,online_retail,1,45.5,2.0,1,1839,0
4851,105.14,9,6,electronics,0,17.2,2.0,1,1361,0
47436,22.8,11,6,grocery,0,12.1,3.0,1,824,0
42207,129.07,18,5,grocery,0,22.1,0.0,0,3032,0
45341,74.99,16,1,gas_station,1,35.7,4.0,1,2789,0
28170,62.84,9,3,online_retail,1,14.9,2.0,1,309,0
3420,25.1,7,2,online_retail,0,18.4,1.0,0,1218,0
42591,58.9,13,0,online_retail,0,0.6,1.0,0,1351,0
38735,125.14,5,2,gas_station,0,3.5,3.0,1,1147,0
36720,27.97,13,3,grocery,0,2.8,5.0,0,2077,0
29498,20.77,11,3,online_retail,0,17.0,1.0,1,951,0
4363,147.27,18,0,electronics,1,2.5,1.0,1,1726,0
4029,45.75,22,4,grocery,0,19.9,0.0,0,1666,0
3427,268.87,10,4,restaurant,0,11.9,2.0,0,2699,0
20269,27.58,18,2,gas_station,0,28.0,3.0,1,2472,0
20058,8.53,14,0,travel,0,9.1,2.0,1,3486,0
11479,58.02,6,6,restaurant,0,4.5,2.0,0,727,0
47945,133.15,7,6,online_retail,0,7.7,2.0,1,3151,0
29393,71.69,8,0,entertainment,0,25.5,2.0,1,3010,0
29047,57.24,12,2,restaurant,0,13.8,1.0,1,221,0
8565,42.27,8,0,online_retail,0,23.6,0.0,0,772,0
39507,118.8,8,0,grocery,0,32.1,1.0,1,3447,0
49805,650.51,21,0,gas_station,1,113.0,7.0,0,3193,1
25450,54.43,3,3,online_retail,0,4.9,0.0,1,1233,0
34922,66.47,15,4,grocery,0,7.9,1.0,0,2862,0
30478,45.04,13,2,online_retail,0,9.3,1.0,1,1365,0
13520,108.81,12,2,grocery,0,14.1,1.0,1,526,0
34008,244.85,15,3,grocery,0,4.8,6.0,0,877,0
21316,70.97,16,1,online_retail,0,2.5,2.0,1,809,0
42425,17.73,10,2,grocery,0,21.0,4.0,1,388,0
48901,52.92,13,0,gas_station,0,57.2,0.0,1,750,0
47633,123.5,12,3,restaurant,0,11.9,3.0,1,3009,0
49789,421.0,13,5,travel,0,99.5,4.0,0,2249,1
44232,13.19,13,6,online_retail,0,22.0,2.0,1,730,0
10724,12.38,19,1,grocery,0,23.3,2.0,1,2309,0
13155,110.5,8,2,grocery,0,15.5,4.0,1,1991,0
13763,40.31,14,6,travel,0,8.2,5.0,0,1083,0
42812,106.03,6,1,electronics,0,20.4,3.0,1,1064,0
30804,83.36,6,6,grocery,0,2.8,2.0,0,2340,0
36261,1.98,12,3,grocery,0,22.9,1.0,0,340,0
21437,41.32,12,3,restaurant,1,19.2,1.0,1,3300,0
25971,69.93,11,0,electronics,0,0.4,0.0,0,2335,0
32204,33.58,8,6,online_retail,0,4.8,1.0,1,2567,0
7181,6.0,7,2,grocery,0,18.8,4.0,1,1310,0
41281,51.84,21,1,grocery,0,17.7,5.0,1,2476,0
28087,14.65,13,1,grocery,0,26.2,2.0,0,378,0
13702,32.86,18,2,restaurant,0,4.2,6.0,1,1468,0
1004,16.17,21,2,grocery,0,37.7,0.0,1,1609,0
9059,56.23,12,6,grocery,0,11.5,0.0,0,2552,0
44235,69.9,9,1,electronics,0,26.6,0.0,1,537,0
25675,39.7,16,6,grocery,0,17.6,2.0,0,1694,0
45056,19.78,21,3,restaurant,0,10.5,1.0,0,2269,0
35144,69.21,17,6,online_retail,0,21.6,2.0,0,1602,0
38163,150.74,9,5,gas_station,0,4.0,2.0,1,1742,0
22477,78.65,18,3,utilities,0,7.8,3.0,1,40,0
23007,103.99,9,5,utilities,0,4.1,3.0,1,2418,0
45344,20.18,10,4,travel,0,12.0,4.0,0,221,0
36128,121.69,11,0,restaurant,0,1.4,2.0,1,2333,0
49710,616.39,22,3,electronics,1,33.8,8.0,0,291,1
13099,21.96,19,4,grocery,0,15.9,1.0,0,1514,0
37196,64.12,15,4,online_retail,0,9.0,3.0,1,1847,0
4108,45.7,20,4,utilities,0,28.0,1.0,1,3260,0
41336,105.03,6,4,gas_station,0,16.4,5.0,1,857,0
25223,147.1,16,0,restaurant,1,13.4,5.0,1,508,0
35840,89.05,7,5,grocery,0,5.1,2.0,1,2089,0
29719,5.08,13,6,gas_station,0,31.8,1.0,1,1871,0
46953,115.23,12,0,online_retail,0,23.3,1.0,0,3074,0
29828,136.08,12,4,grocery,0,19.3,3.0,1,2890,0
17543,33.05,13,6,online_retail,0,21.6,1.0,0,3367,0
24916,87.72,2,1,utilities,0,26.9,0.0,0,388,0
4514,102.98,9,3,restaurant,0,12.9,0.0,1,2127,0
19937,140.17,10,5,online_retail,0,54.9,5.0,0,2684,0
46525,11.76,10,6,gas_station,0,18.6,3.0,1,143,0
24511,7.06,8,4,grocery,0,31.1,6.0,1,1428,0
27442,78.68,16,0,restaurant,0,45.3,1.0,1,638,0
12002,275.8,17,5,grocery,0,29.3,3.0,1,1232,0
23354,140.7,6,4,restaurant,0,5.1,,0,1183,0
27293,89.89,6,4,electronics,0,6.8,1.0,0,2330,0
34204,173.13,15,6,grocery,0,26.5,4.0,1,326,0
12148,125.36,21,3,gas_station,0,12.6,1.0,1,2227,0
15292,90.34,13,6,online_retail,0,22.3,1.0,0,2151,0
46880,161.47,9,6,online_retail,1,21.4,2.0,1,2724,0
8691,77.91,17,5,gas_station,0,10.2,2.0,0,1736,0
12654,90.4,14,4,grocery,1,15.5,2.0,1,2436,0
31470,85.85,17,3,online_retail,0,9.4,0.0,1,1120,0
2955,51.06,11,5,gas_station,0,20.3,3.0,1,1320,0
3004,34.25,7,6,utilities,0,47.1,2.0,0,564,0
15814,35.34,9,6,grocery,0,20.0,1.0,0,565,0
6657,140.19,8,1,grocery,0,4.2,1.0,1,1805,0
12774,92.1,9,1,travel,0,7.5,1.0,1,2748,0
39531,90.79,9,1,online_retail,0,44.8,,1,1620,0
34408,86.75,9,1,online_retail,0,14.9,2.0,1,1328,0
8837,74.36,11,0,gas_station,0,8.8,0.0,1,97,0
14618,140.12,12,2,grocery,0,26.1,2.0,1,2377,0
22836,88.05,12,0,grocery,0,3.0,2.0,1,2854,0
15981,19.98,11,2,online_retail,0,16.0,1.0,0,2725,0
37916,118.56,14,5,grocery,0,19.8,3.0,1,915,0
1571,199.06,20,3,gas_station,0,13.6,2.0,1,744,0
35908,35.21,8,5,gas_station,0,8.5,2.0,0,332,0
26090,119.02,0,0,online_retail,0,6.1,4.0,1,3527,0
20914,206.25,9,1,gas_station,0,34.2,3.0,1,189,0
9958,49.28,22,5,gas_station,0,46.8,1.0,0,2596,0
18276,289.68,11,6,electronics,0,17.4,2.0,1,1787,0
15432,64.34,8,5,entertainment,0,37.4,1.0,0,1626,0
23494,42.68,14,0,entertainment,0,2.2,2.0,1,2581,0
15790,190.09,16,5,utilities,0,29.3,0.0,0,2409,0
35780,41.45,14,4,restaurant,0,4.5,2.0,0,121,0
11981,48.23,12,3,entertainment,0,33.3,4.0,1,2146,0
44906,61.1,12,1,online_retail,0,,2.0,0,1093,0
35763,261.71,8,0,online_retail,0,49.1,1.0,1,3576,0
27093,95.59,21,0,gas_station,0,25.3,0.0,1,87,0
46835,105.85,12,6,grocery,0,12.3,1.0,0,3097,0
33438,72.84,12,5,grocery,0,35.2,1.0,1,408,0
47381,37.27,18,3,online_retail,0,7.1,3.0,1,2062,0
1591,52.0,14,6,online_retail,0,7.1,3.0,0,615,0
26756,13.7,10,1,gas_station,0,11.0,0.0,1,791,0
21759,21.13,19,6,grocery,0,14.3,1.0,1,607,0
3002,129.86,14,5,electronics,0,10.4,1.0,0,676,0
44112,94.0,11,6,restaurant,0,9.0,1.0,1,1044,0
43520,28.61,18,5,restaurant,0,6.3,2.0,0,3033,0
629,126.06,16,1,travel,0,38.9,2.0,0,152,0
20737,84.82,12,0,entertainment,0,44.2,2.0,1,1980,0
11903,57.58,8,5,electronics,0,0.7,3.0,0,3641,0
6367,144.92,16,4,restaurant,0,13.8,2.0,0,1367,0
17133,76.31,22,6,utilities,0,56.0,5.0,1,311,0
9479,77.12,9,4,grocery,0,6.7,4.0,1,639,0
41871,58.86,10,6,restaurant,0,16.1,3.0,1,3636,0
12933,77.85,20,1,online_retail,0,21.1,0.0,0,657,0
13642,288.63,13,4,online_retail,0,4.9,3.0,0,1096,0
19627,27.93,16,6,restaurant,0,20.0,2.0,1,3561,0
9952,56.6,9,0,utilities,0,41.6,1.0,1,2584,0
28963,69.6,8,3,gas_station,0,37.9,0.0,1,1633,0
28446,49.01,7,1,grocery,0,19.3,0.0,1,2106,0
19699,35.08,14,3,online_retail,0,,1.0,1,2364,0
44224,22.39,15,4,grocery,0,5.1,5.0,1,3036,0
2997,105.8,18,2,online_retail,0,30.5,3.0,0,2447,0
13638,59.97,8,3,gas_station,0,19.1,1.0,0,3164,0
22471,12.73,21,4,utilities,0,37.0,5.0,1,3136,0
36087,227.19,2,6,utilities,0,29.8,3.0,0,1089,0
28918,32.58,7,3,grocery,0,6.9,0.0,0,1964,0
17650,134.3,13,5,online_retail,0,1.8,2.0,1,1939,0
27956,60.29,1,5,restaurant,1,22.5,3.0,0,3588,0
2855,62.03,3,0,entertainment,0,31.9,0.0,1,2493,0
13390,58.01,18,3,online_retail,0,5.7,4.0,0,3344,0
13049,26.57,13,3,utilities,0,19.4,1.0,1,3506,0
22333,30.47,11,6,utilities,0,46.6,3.0,1,2641,0
30578,33.81,19,5,electronics,0,27.4,2.0,0,2983,0
34735,53.01,9,5,grocery,0,53.0,2.0,1,1914,0
19539,183.89,12,4,travel,0,44.0,2.0,1,2901,0
39587,248.2,17,3,grocery,0,24.2,2.0,1,3189,0
5573,75.61,18,0,grocery,0,22.3,1.0,1,3188,0
47751,156.94,11,6,entertainment,0,17.0,1.0,0,2195,0
30964,165.86,6,5,grocery,0,43.3,4.0,1,1507,0
35496,24.93,17,1,gas_station,0,15.4,3.0,0,274,0
20263,10.15,15,1,restaurant,0,29.6,3.0,0,2584,0
44660,32.87,17,6,utilities,0,9.1,1.0,1,3378,0
21746,139.98,18,6,electronics,0,0.3,3.0,1,864,0
47249,66.45,13,0,restaurant,0,16.9,3.0,0,615,0
36228,85.07,14,1,restaurant,0,4.0,0.0,1,725,0
28787,25.1,9,4,restaurant,0,0.4,0.0,1,2584,0
35620,33.72,8,5,grocery,0,3.0,0.0,0,2135,0
46000,35.27,0,1,restaurant,0,0.0,0.0,1,1582,0
49513,175.69,22,0,online_retail,0,87.8,10.0,0,624,1
44515,237.96,18,3,travel,0,31.8,1.0,1,3190,0
28684,108.08,17,2,gas_station,0,25.3,1.0,0,1066,0
31549,98.63,11,5,electronics,0,25.2,0.0,1,2822,0
31965,87.13,17,2,electronics,0,34.9,3.0,1,260,0
9434,36.67,6,3,online_retail,0,24.5,3.0,1,2909,0
22374,203.81,10,5,restaurant,0,5.8,3.0,0,526,0
21623,47.34,21,2,grocery,0,10.6,2.0,1,2313,0
12452,113.96,11,6,online_retail,0,14.8,2.0,1,320,0
11800,78.24,16,1,restaurant,0,53.1,4.0,1,1347,0
31389,86.7,14,5,restaurant,0,35.5,0.0,0,3512,0
20769,64.17,16,5,grocery,0,11.9,3.0,0,2777,0
4829,63.4,15,4,online_retail,0,3.4,3.0,0,1643,0
14590,94.47,6,5,travel,0,58.1,2.0,1,2228,0
1508,95.95,9,4,gas_station,0,9.0,4.0,0,2677,0
18613,122.03,10,3,entertainment,0,31.8,0.0,0,1314,0
19303,16.63,10,0,electronics,0,31.3,,1,3078,0
38310,146.31,14,6,online_retail,0,13.3,4.0,0,3505,0
1739,61.68,16,6,grocery,0,17.0,1.0,1,3544,0
35876,63.7,17,6,online_retail,1,31.7,5.0,0,2722,0
47068,36.51,9,2,gas_station,0,3.0,1.0,1,1810,0
5115,91.32,7,0,grocery,0,1.8,2.0,1,2198,0
24907,66.89,11,4,online_retail,0,37.9,7.0,0,2494,0
7636,77.99,11,4,grocery,0,41.9,4.0,1,2295,0
14399,41.15,8,5,restaurant,0,35.0,0.0,0,2968,0
36171,12.38,16,4,gas_station,0,24.3,1.0,0,1652,0
9184,93.2,9,3,grocery,0,11.2,3.0,1,1989,0
36797,66.62,14,2,grocery,0,19.4,1.0,1,2170,0
37623,64.75,13,4,grocery,0,23.7,0.0,1,2467,0
1656,60.53,11,0,online_retail,0,10.8,0.0,1,3252,0
4327,98.93,9,4,electronics,0,38.0,3.0,1,3366,0
27378,68.21,8,3,online_retail,0,27.7,0.0,1,405,0
19045,65.55,3,3,grocery,0,25.3,1.0,1,2445,0
44329,101.86,14,4,grocery,0,21.5,3.0,1,3353,0
9662,4.71,8,5,grocery,0,6.8,1.0,1,3342,0
15915,7.39,8,4,online_retail,0,24.6,0.0,1,355,0
25467,178.39,22,5,grocery,0,22.8,3.0,0,3288,0
13611,132.3,14,0,grocery,0,11.9,3.0,1,689,0
11671,58.65,20,0,utilities,0,28.2,2.0,0,3149,0
1220,13.51,18,1,restaurant,0,8.8,4.0,1,228,0
38864,175.85,13,3,grocery,0,36.9,2.0,1,1734,0
12558,128.94,18,3,grocery,1,10.0,1.0,1,3418,0
39144,36.95,8,1,online_retail,0,3.1,2.0,1,2671,0
35509,34.64,14,3,gas_station,0,52.1,5.0,1,941,0
11853,31.3,16,1,entertainment,0,46.8,3.0,0,1635,0
13239,115.43,9,0,restaurant,0,34.2,0.0,1,887,0
29951,164.85,9,5,grocery,0,8.3,3.0,0,1669,0
27985,109.96,7,2,restaurant,1,13.5,3.0,0,1883,0
22091,150.84,6,4,restaurant,0,0.3,0.0,1,1518,0
48990,24.26,8,2,grocery,0,6.7,2.0,1,2186,0
40640,50.24,13,3,gas_station,0,10.3,2.0,1,2288,0
28912,81.64,9,6,entertainment,0,16.3,1.0,0,1600,0
8571,61.13,17,1,grocery,0,13.6,3.0,1,137,0
38432,28.0,8,2,online_retail,0,6.5,3.0,1,3025,0
40526,89.38,7,0,electronics,0,10.3,2.0,1,1668,0
35550,195.4,18,5,restaurant,0,47.8,1.0,1,504,0
29488,42.97,11,1,travel,0,6.3,4.0,0,2981,0
26038,31.82,16,0,online_retail,1,18.8,2.0,1,2300,0
19371,86.25,8,5,restaurant,0,4.5,6.0,1,1903,0
44735,85.96,16,6,entertainment,0,1.2,3.0,1,2242,0
